Date,Price,Open,High,Low,Vol,Change %
10/23/2009,"5,456.00","5,822.00","5,836.00","5,339.00",405.68K,-2.61%
10/22/2009,"5,602.00","5,558.00","5,983.00","5,281.00",506.30K,-1.81%
10/21/2009,"5,705.00","5,778.00","5,836.00","5,602.00",525.15K,-3.94%
10/20/2009,"5,939.00","6,217.00","6,290.00","5,705.00",409.69K,2.79%
10/19/2009,"5,778.00","5,778.00","6,129.00","5,778.00",606.52K,-1.25%
10/16/2009,"5,851.00","6,290.00","6,290.00","5,822.00",371.21K,-6.10%
10/15/2009,"6,231.00","6,231.00","6,231.00","5,997.00",949.27K,4.67%
10/14/2009,"5,953.00","5,646.00","5,953.00","5,207.00",670.26K,4.35%
10/13/2009,"5,705.00","5,851.00","5,851.00","5,515.00",1.36M,3.45%
10/12/2009,"5,515.00","5,412.00","5,515.00","5,324.00",298.25K,6.51%
10/9/2009,"5,178.00","5,193.00","5,193.00","4,886.00",1.05M,4.12%
10/8/2009,"4,973.00","4,461.00","4,973.00","4,418.00",930.03K,8.27%
10/7/2009,"4,593.00","4,725.00","4,725.00","4,535.00",266.18K,3.96%
10/6/2009,"4,418.00","4,418.00","4,418.00","4,418.00",186.41K,4.87%
10/5/2009,"4,213.00","3,949.00","4,213.00","3,949.00",125.07K,5.88%
10/2/2009,"3,979.00","4,096.00","4,096.00","3,920.00",229.30K,-5.55%
10/1/2009,"4,213.00","4,257.00","4,257.00","4,198.00",36.08K,-2.70%
9/30/2009,"4,330.00","4,403.00","4,403.00","4,315.00",83.78K,-2.30%
9/29/2009,"4,432.00","4,535.00","4,535.00","4,388.00",214.47K,-0.34%
9/28/2009,"4,447.00","4,461.00","4,476.00","4,403.00",96.61K,0.34%
9/25/2009,"4,432.00","4,491.00","4,491.00","4,344.00",192.02K,0.00%
9/24/2009,"4,432.00","4,754.00","4,871.00","4,432.00",213.27K,-4.11%
9/23/2009,"4,622.00","4,608.00","4,695.00","4,535.00",191.62K,-0.64%
9/22/2009,"4,652.00","4,754.00","4,754.00","4,622.00",123.87K,-1.23%
9/21/2009,"4,710.00","4,798.00","4,798.00","4,710.00",159.55K,-1.83%
9/18/2009,"4,798.00","4,242.00","4,856.00","4,242.00",149.13K,4.87%
9/17/2009,"4,575.00","4,669.00","4,669.00","4,529.00",429.94K,0.24%
9/16/2009,"4,564.00","4,681.00","4,681.00","4,529.00",439.96K,1.31%
9/15/2009,"4,505.00","4,739.00","4,798.00","4,505.00",304.16K,-3.76%
9/14/2009,"4,681.00","4,739.00","4,739.00","4,646.00",545.19K,1.52%
9/11/2009,"4,611.00","4,681.00","4,739.00","4,599.00",501.09K,1.03%
9/10/2009,"4,564.00","4,564.00","4,716.00","4,564.00",484.56K,-2.50%
9/9/2009,"4,681.00","5,032.00","5,032.00","4,681.00",364.29K,-6.10%
9/8/2009,"4,985.00","5,266.00","5,266.00","4,915.00",369.81K,-1.38%
9/7/2009,"5,055.00","5,044.00","5,055.00","4,728.00",1.38M,10.76%
9/4/2009,"4,564.00","4,856.00","4,856.00","4,447.00",394.36K,-6.24%
9/3/2009,"4,868.00","4,739.00","4,868.00","4,505.00",820.29K,0.25%
9/1/2009,"4,856.00","4,564.00","4,856.00","4,564.00",812.77K,6.96%
8/31/2009,"4,540.00","4,517.00","4,646.00","4,505.00",800.25K,0.00%
8/28/2009,"4,540.00","4,447.00","4,564.00","4,388.00",602.31K,3.46%
8/27/2009,"4,388.00","4,517.00","4,517.00","4,295.00",254.05K,-1.57%
8/26/2009,"4,458.00","4,271.00","4,540.00","4,271.00",781.20K,3.24%
8/25/2009,"4,318.00","4,271.00","4,330.00","3,955.00",644.91K,-1.35%
8/24/2009,"4,377.00","4,306.00","4,377.00","4,189.00",595.30K,2.19%
8/21/2009,"4,283.00","4,318.00","4,330.00","4,236.00",396.36K,5.18%
8/20/2009,"4,072.00","4,072.00","4,072.00","3,979.00",404.38K,4.81%
8/19/2009,"3,885.00","3,745.00","3,885.00","3,686.00",220.48K,7.08%
8/18/2009,"3,628.00","3,557.00","3,686.00","3,534.00",195.93K,2.00%
8/17/2009,"3,557.00","3,569.00","3,581.00","3,511.00",69.15K,-1.96%
8/14/2009,"3,628.00","3,557.00","3,628.00","3,511.00",62.14K,1.31%
8/13/2009,"3,581.00","3,569.00","3,663.00","3,347.00",130.79K,0.34%
8/12/2009,"3,569.00","3,628.00","3,674.00","3,546.00",76.67K,-1.63%
8/11/2009,"3,628.00","3,511.00","3,628.00","3,487.00",157.84K,3.33%
8/10/2009,"3,511.00","3,511.00","3,569.00","3,464.00",103.73K,1.71%
8/7/2009,"3,452.00","3,511.00","3,522.00","3,394.00",70.15K,-1.00%
8/6/2009,"3,487.00","3,616.00","3,616.00","3,452.00",62.14K,-0.68%
8/5/2009,"3,511.00","3,452.00","3,557.00","3,452.00",37.08K,1.36%
8/4/2009,"3,464.00","3,394.00","3,475.00","3,394.00",61.63K,3.50%
8/3/2009,"3,347.00","3,405.00","3,405.00","3,277.00",50.61K,-3.85%
7/31/2009,"3,481.00","3,412.00","3,481.00","3,412.00",54.62K,3.45%
7/30/2009,"3,365.00","3,365.00","3,365.00","3,249.00",42.59K,-0.71%
7/29/2009,"3,389.00","3,528.00","3,539.00","3,389.00",62.64K,-4.24%
7/28/2009,"3,539.00","3,771.00","3,771.00","3,505.00",149.33K,-2.56%
7/27/2009,"3,632.00","3,597.00","3,632.00","3,539.00",365.80K,6.45%
7/24/2009,"3,412.00","3,307.00","3,412.00","3,307.00",222.99K,5.02%
7/23/2009,"3,249.00","3,075.00","3,307.00","3,075.00",47.10K,4.47%
7/22/2009,"3,110.00","3,133.00","3,133.00","3,110.00",7.02K,0.00%
7/21/2009,"3,110.00","3,075.00","3,133.00","3,075.00",18.04K,3.08%
7/20/2009,"3,017.00","3,330.00","3,330.00","3,017.00",6.01K,-4.77%
7/17/2009,"3,168.00","3,133.00","3,168.00","3,133.00",13.03K,1.12%
7/16/2009,"3,133.00","3,249.00","3,249.00","3,110.00",27.06K,1.89%
7/15/2009,"3,075.00","3,261.00","3,261.00","3,075.00",32.57K,-0.39%
7/14/2009,"3,087.00","3,133.00","3,133.00","3,075.00",44.10K,0.00%
7/13/2009,"3,087.00","3,098.00","3,098.00","3,087.00",6.51K,-6.34%
7/10/2009,"3,296.00","3,145.00","3,296.00","3,145.00",2.00K,3.29%
7/9/2009,"3,191.00","3,272.00","3,284.00","3,191.00",39.59K,-2.83%
7/8/2009,"3,284.00","3,249.00","3,296.00","3,249.00",24.55K,1.08%
7/7/2009,"3,249.00","3,365.00","3,365.00","3,249.00",76.17K,-0.37%
7/6/2009,"3,261.00","3,191.00","3,261.00","3,133.00",30.07K,4.09%
7/3/2009,"3,133.00","2,843.00","3,133.00","2,843.00",29.06K,1.89%
7/2/2009,"3,075.00","3,075.00","3,075.00","3,017.00",36.08K,3.50%
7/1/2009,"2,971.00","2,971.00","2,971.00","2,948.00",178.39K,-3.76%
6/30/2009,"3,087.00","3,191.00","3,261.00","3,087.00",89.19K,-5.34%
6/29/2009,"3,261.00","3,261.00","3,261.00","3,249.00",55.62K,-3.09%
6/26/2009,"3,365.00","3,261.00","3,481.00","3,261.00",21.05K,0.00%
6/25/2009,"3,365.00","3,586.00","3,655.00","3,365.00",59.63K,-6.16%
6/24/2009,"3,586.00","3,354.00","3,586.00","3,354.00",109.74K,7.30%
6/23/2009,"3,342.00","3,354.00","3,470.00","3,342.00",200.44K,-5.89%
6/22/2009,"3,551.00","4,062.00","4,062.00","3,551.00",170.37K,-5.83%
6/19/2009,"3,771.00","3,713.00","3,876.00","3,539.00",146.32K,3.83%
6/18/2009,"3,632.00","3,597.00","3,632.00","3,597.00",177.39K,-6.30%
6/17/2009,"3,876.00","3,389.00","3,876.00","3,389.00",438.96K,6.72%
6/16/2009,"3,632.00","3,655.00","3,655.00","3,632.00",102.72K,-6.58%
6/15/2009,"3,888.00","4,062.00","4,352.00","3,864.00",278.61K,-6.94%
6/12/2009,"4,178.00","4,328.00","4,328.00","4,027.00",186.91K,-4.24%
6/11/2009,"4,363.00","4,178.00","4,410.00","4,178.00",178.89K,3.58%
6/10/2009,"4,212.00","4,433.00","4,433.00","4,212.00",230.00K,-5.73%
6/9/2009,"4,468.00","4,735.00","4,746.00","4,236.00",447.48K,0.00%
6/8/2009,"4,468.00","4,468.00","4,468.00","4,305.00",542.18K,6.94%
6/5/2009,"4,178.00","4,178.00","4,178.00","4,178.00",98.21K,6.83%
6/4/2009,"3,911.00","3,911.00","3,911.00","3,911.00",137.30K,4.66%
6/3/2009,"3,737.00","3,528.00","3,737.00","3,481.00",515.12K,7.69%
6/2/2009,"3,470.00","3,528.00","3,528.00","3,458.00",465.01K,3.46%
6/1/2009,"3,354.00","3,226.00","3,354.00","3,226.00",171.87K,4.36%
5/29/2009,"3,214.00","3,203.00","3,214.00","3,122.00",218.98K,3.34%
5/28/2009,"3,110.00","3,249.00","3,284.00","3,075.00",110.24K,-4.28%
5/27/2009,"3,249.00","3,354.00","3,354.00","3,226.00",136.30K,-2.43%
5/26/2009,"3,330.00","3,528.00","3,528.00","3,307.00",176.38K,-0.72%
5/25/2009,"3,354.00","3,272.00","3,354.00","3,238.00",240.02K,2.13%
5/22/2009,"3,284.00","3,354.00","3,586.00","3,122.00",441.46K,-0.70%
5/21/2009,"3,307.00","3,597.00","3,644.00","3,261.00",399.87K,-5.00%
5/20/2009,"3,481.00","3,481.00","3,505.00","3,272.00",295.64K,4.53%
5/19/2009,"3,330.00","3,249.00","3,330.00","3,249.00",339.24K,4.72%
5/18/2009,"3,180.00","3,180.00","3,180.00","2,994.00",671.97K,6.64%
5/15/2009,"2,982.00","2,982.00","2,982.00","2,959.00",619.85K,6.61%
5/14/2009,"2,797.00","2,797.00","2,797.00","2,797.00",124.27K,6.63%
5/13/2009,"2,623.00","2,623.00","2,623.00","2,623.00",21.05K,6.63%
5/12/2009,"2,460.00","2,460.00","2,460.00","2,460.00",52.61K,5.99%
5/11/2009,"2,321.00","2,321.00","2,321.00","2,263.00",385.84K,2.56%
5/8/2009,"2,263.00","2,402.00","2,425.00","2,263.00",356.28K,-5.79%
5/7/2009,"2,402.00","2,437.00","2,483.00","2,379.00",192.92K,4.03%
5/6/2009,"2,309.00","2,344.00","2,344.00","2,193.00",469.52K,5.29%
5/5/2009,"2,193.00","2,193.00","2,193.00","2,193.00",408.89K,6.77%
5/4/2009,"2,054.00","2,054.00","2,054.00","2,054.00",334.73K,3.53%
4/29/2009,"1,984.00","1,915.00","2,008.00","1,915.00",235.51K,4.86%
4/28/2009,"1,892.00","2,008.00","2,008.00","1,892.00",138.30K,-4.11%
4/27/2009,"1,973.00","2,031.00","2,031.00","1,961.00",20.04K,2.44%
4/24/2009,"1,926.00","1,892.00","1,926.00","1,880.00",61.13K,-2.38%
4/23/2009,"1,973.00","1,996.00","1,996.00","1,973.00",11.02K,-0.55%
4/22/2009,"1,984.00","1,892.00","1,984.00","1,845.00",160.85K,4.86%
4/21/2009,"1,892.00","1,834.00","1,892.00","1,810.00",34.07K,-2.97%
4/20/2009,"1,950.00","1,926.00","1,973.00","1,903.00",104.73K,-6.65%
4/17/2009,"2,089.00","2,077.00","2,182.00","1,973.00",131.79K,2.86%
4/16/2009,"2,031.00","2,135.00","2,135.00","2,031.00",161.85K,-6.41%
4/15/2009,"2,170.00","2,321.00","2,344.00","2,158.00",76.17K,-6.51%
4/14/2009,"2,321.00","2,379.00","2,379.00","2,263.00",130.79K,3.62%
4/13/2009,"2,240.00","2,205.00","2,240.00","2,205.00",63.64K,6.06%
4/10/2009,"2,112.00","2,031.00","2,112.00","2,031.00",127.78K,4.61%
4/9/2009,"2,019.00","2,147.00","2,147.00","1,938.00",17.54K,0.00%
4/8/2009,"2,019.00","2,019.00","2,089.00","2,008.00",72.16K,-6.96%
4/7/2009,"2,170.00","2,170.00","2,182.00","2,054.00",80.68K,0.00%
4/3/2009,"2,170.00","2,042.00","2,170.00","2,042.00",61.63K,6.84%
4/2/2009,"2,031.00","1,926.00","2,031.00","1,926.00",15.53K,-0.54%
4/1/2009,"2,042.00","1,892.00","2,042.00","1,892.00",9.02K,1.69%
3/31/2009,"2,008.00","1,950.00","2,031.00","1,950.00",8.52K,6.81%
3/30/2009,"1,880.00","2,147.00","2,147.00","1,880.00",5.51K,-6.37%
3/27/2009,"2,008.00","2,089.00","2,089.00","1,961.00",81.68K,-1.13%
3/26/2009,"2,031.00","2,031.00","2,042.00","2,019.00",35.08K,1.15%
3/24/2009,"2,008.00","2,042.00","2,042.00","2,008.00",12.03K,4.86%
3/23/2009,"1,915.00","2,077.00","2,077.00","1,903.00",15.53K,-2.35%
3/20/2009,"1,961.00","1,926.00","1,961.00","1,915.00",44.10K,-2.87%
3/19/2009,"2,019.00","2,008.00","2,089.00","2,008.00",19.54K,-7.47%
3/18/2009,"2,182.00","2,158.00","2,182.00","2,124.00",15.53K,4.45%
3/17/2009,"2,089.00","2,089.00","2,089.00","2,089.00",0.50K,4.66%
3/16/2009,"1,996.00","1,996.00","1,996.00","1,996.00",2.51K,-1.72%
3/12/2009,"2,031.00","2,019.00","2,031.00","1,973.00",25.56K,0.00%
3/11/2009,"2,031.00","2,031.00","2,031.00","2,031.00",2.00K,1.75%
3/10/2009,"1,996.00","1,996.00","1,996.00","1,950.00",23.55K,3.63%
3/9/2009,"1,926.00","1,996.00","1,996.00","1,868.00",27.06K,3.72%
3/6/2009,"1,857.00","1,903.00","1,903.00","1,857.00",3.01K,2.60%
3/5/2009,"1,810.00","1,752.00","1,810.00","1,752.00",10.02K,-1.31%
3/4/2009,"1,834.00","1,636.00","1,834.00","1,636.00",5.51K,1.95%
3/3/2009,"1,799.00","1,729.00","1,799.00","1,729.00",11.53K,-3.12%
3/2/2009,"1,857.00","1,892.00","1,892.00","1,810.00",6.51K,4.62%
2/26/2009,"1,775.00","1,973.00","1,973.00","1,741.00",18.54K,-4.42%
2/25/2009,"1,857.00","1,857.00","1,857.00","1,857.00",0.50K,6.66%
2/23/2009,"1,741.00","1,741.00","1,741.00","1,741.00",5.51K,-6.25%
2/20/2009,"1,857.00","1,810.00","1,857.00","1,810.00",30.07K,0.00%
2/19/2009,"1,857.00","1,857.00","1,857.00","1,857.00",2.51K,-1.22%
2/18/2009,"1,880.00","1,984.00","1,984.00","1,857.00",28.56K,1.24%
2/17/2009,"1,857.00","1,857.00","1,880.00","1,857.00",36.58K,-4.18%
2/16/2009,"1,938.00","1,973.00","1,973.00","1,938.00",16.03K,-6.69%
2/13/2009,"2,077.00","2,077.00","2,077.00","2,077.00",5.01K,-1.66%
2/12/2009,"2,112.00","2,112.00","2,112.00","2,112.00",1.50K,-0.56%
2/11/2009,"2,124.00","2,158.00","2,158.00","2,100.00",77.17K,-5.64%
2/10/2009,"2,251.00","2,286.00","2,286.00","2,240.00",18.04K,-4.90%
2/9/2009,"2,367.00","2,263.00","2,367.00","2,263.00",9.52K,3.00%
2/6/2009,"2,298.00","2,298.00","2,298.00","2,298.00",1.50K,0.00%
2/5/2009,"2,298.00","2,483.00","2,483.00","2,274.00",12.53K,-0.99%
2/4/2009,"2,321.00","2,321.00","2,321.00","2,321.00",5.01K,-3.85%
2/3/2009,"2,414.00","2,414.00","2,414.00","2,414.00",0.50K,0.96%
2/2/2009,"2,391.00","2,391.00","2,391.00","2,391.00",0.50K,-2.37%
1/23/2009,"2,449.00","2,286.00","2,449.00","2,286.00",1.00K,0.00%
1/22/2009,"2,449.00","2,449.00","2,449.00","2,449.00",0.50K,8.80%
1/21/2009,"2,251.00","2,321.00","2,344.00","2,251.00",31.07K,-5.38%
1/20/2009,"2,379.00","2,425.00","2,425.00","2,379.00",1.50K,2.50%
1/19/2009,"2,321.00","2,321.00","2,321.00","2,321.00",5.01K,-4.76%
1/16/2009,"2,437.00","2,379.00","2,437.00","2,379.00",6.01K,1.92%
1/14/2009,"2,391.00","2,391.00","2,391.00","2,391.00",2.51K,0.50%
1/13/2009,"2,379.00","2,379.00","2,379.00","2,379.00",2.51K,-2.38%
1/12/2009,"2,437.00","2,437.00","2,437.00","2,437.00",3.01K,2.44%
1/9/2009,"2,379.00","2,321.00","2,379.00","2,321.00",3.51K,-2.86%
1/8/2009,"2,449.00","2,495.00","2,495.00","2,449.00",9.02K,0.00%
1/7/2009,"2,449.00","2,553.00","2,553.00","2,437.00",6.51K,0.49%
1/6/2009,"2,437.00","2,437.00","2,460.00","2,437.00",3.51K,0.00%
1/5/2009,"2,437.00","2,425.00","2,437.00","2,425.00",11.53K,0.00%
12/31/2008,"2,437.00","2,437.00","2,437.00","2,437.00",4.01K,0.00%
12/30/2008,"2,437.00","2,483.00","2,483.00","2,437.00",7.52K,1.46%
12/29/2008,"2,402.00","2,495.00","2,495.00","2,402.00",1.50K,-1.44%
12/26/2008,"2,437.00","2,437.00","2,437.00","2,437.00",16.03K,0.00%
12/25/2008,"2,437.00","2,437.00","2,460.00","2,437.00",10.52K,-2.32%
12/24/2008,"2,495.00","2,437.00","2,495.00","2,437.00",32.57K,2.38%
12/23/2008,"2,437.00","2,449.00","2,449.00","2,437.00",6.01K,1.46%
12/22/2008,"2,402.00","2,437.00","2,437.00","2,402.00",12.03K,0.00%
12/19/2008,"2,402.00","2,379.00","2,414.00","2,379.00",21.05K,0.46%
12/18/2008,"2,391.00","2,379.00","2,599.00","2,379.00",4.51K,-6.35%
12/17/2008,"2,553.00","2,553.00","2,553.00","2,553.00",0.50K,6.78%
12/16/2008,"2,391.00","2,437.00","2,437.00","2,391.00",4.51K,-5.49%
12/15/2008,"2,530.00","2,611.00","2,611.00","2,518.00",83.18K,0.48%
12/12/2008,"2,518.00","2,518.00","2,518.00","2,507.00",15.53K,0.00%
12/11/2008,"2,518.00","2,518.00","2,518.00","2,518.00",0.50K,1.41%
12/10/2008,"2,483.00","2,507.00","2,507.00","2,321.00",10.52K,0.00%
12/9/2008,"2,483.00","2,437.00","2,483.00","2,321.00",22.55K,6.98%
12/8/2008,"2,321.00","2,530.00","2,530.00","2,298.00",7.02K,-1.74%
12/5/2008,"2,362.00","2,362.00","2,372.00","2,351.00",28.56K,-6.08%
12/4/2008,"2,515.00","2,536.00","2,536.00","2,515.00",3.01K,2.69%
12/3/2008,"2,449.00","2,504.00","2,504.00","2,449.00",5.51K,-2.62%
12/2/2008,"2,515.00","2,383.00","2,515.00","2,383.00",1.00K,0.00%
12/1/2008,"2,515.00","2,515.00","2,536.00","2,405.00",32.57K,0.00%
11/28/2008,"2,515.00","2,351.00","2,515.00","2,351.00",72.16K,12.23%
11/27/2008,"2,241.00","2,405.00","2,405.00","2,241.00",9.52K,-1.45%
11/26/2008,"2,274.00","2,307.00","2,307.00","2,263.00",51.11K,-3.73%
11/25/2008,"2,362.00","2,318.00","2,405.00","2,318.00",11.02K,0.94%
11/24/2008,"2,340.00","2,536.00","2,536.00","2,318.00",16.54K,-4.02%
11/21/2008,"2,438.00","2,405.00","2,449.00","2,405.00",13.03K,-2.21%
11/20/2008,"2,493.00","2,515.00","2,515.00","2,416.00",91.20K,-1.70%
11/19/2008,"2,536.00","2,624.00","2,624.00","2,526.00",3.51K,-3.35%
11/18/2008,"2,624.00","2,733.00","2,733.00","2,558.00",10.02K,-2.45%
11/17/2008,"2,690.00","2,536.00","2,690.00","2,526.00",18.04K,1.66%
11/14/2008,"2,646.00","2,700.00","2,700.00","2,624.00",81.68K,4.34%
11/13/2008,"2,536.00","2,493.00","2,536.00","2,449.00",65.64K,3.09%
11/12/2008,"2,460.00","2,351.00","2,515.00","2,263.00",31.07K,1.36%
11/11/2008,"2,427.00","2,515.00","2,515.00","2,405.00",39.59K,-3.08%
11/10/2008,"2,504.00","2,700.00","2,700.00","2,493.00",72.16K,-5.76%
11/7/2008,"2,657.00","2,668.00","2,843.00","2,657.00",52.11K,-8.28%
11/6/2008,"2,897.00","2,788.00","3,039.00","2,766.00",52.61K,-3.30%
11/5/2008,"2,996.00","2,952.00","2,996.00","2,897.00",224.99K,5.38%
11/4/2008,"2,843.00","2,624.00","2,843.00","2,624.00",94.21K,7.45%
11/3/2008,"2,646.00","2,646.00","2,777.00","2,624.00",23.55K,-5.47%
10/31/2008,"2,799.00","2,843.00","2,843.00","2,733.00",43.09K,1.60%
10/30/2008,"2,755.00","2,722.00","2,755.00","2,624.00",87.69K,6.78%
10/29/2008,"2,580.00","2,580.00","2,580.00","2,569.00",75.67K,4.88%
10/28/2008,"2,460.00","2,296.00","2,460.00","2,219.00",50.61K,-5.86%
10/27/2008,"2,613.00","2,296.00","2,613.00","2,285.00",73.66K,7.66%
10/24/2008,"2,427.00","2,515.00","2,526.00","2,416.00",99.72K,-5.93%
10/23/2008,"2,580.00","2,624.00","2,624.00","2,580.00",87.19K,-8.19%
10/22/2008,"2,810.00","2,679.00","2,810.00","2,679.00",22.55K,-0.39%
10/21/2008,"2,821.00","2,821.00","2,821.00","2,733.00",28.06K,4.48%
10/20/2008,"2,700.00","2,733.00","2,733.00","2,679.00",17.54K,-1.21%
10/17/2008,"2,733.00","2,919.00","2,919.00","2,668.00",80.68K,-0.40%
10/16/2008,"2,744.00","2,788.00","2,843.00","2,733.00",61.63K,-2.73%
10/15/2008,"2,821.00","2,908.00","2,941.00","2,624.00",105.23K,2.40%
10/14/2008,"2,755.00","2,755.00","2,755.00","2,755.00",3.01K,4.99%
10/13/2008,"2,624.00","2,788.00","2,799.00","2,526.00",84.68K,-0.42%
10/10/2008,"2,635.00","2,733.00","2,821.00","2,635.00",93.20K,-9.04%
10/9/2008,"2,897.00","2,679.00","2,941.00","2,679.00",28.56K,6.43%
10/8/2008,"2,722.00","2,733.00","2,897.00","2,679.00",49.11K,-5.32%
10/7/2008,"2,875.00","2,897.00","2,897.00","2,875.00",108.24K,-7.08%
10/6/2008,"3,094.00","2,952.00","3,192.00","2,952.00",299.15K,-4.06%
10/3/2008,"3,225.00","3,116.00","3,225.00","3,116.00",177.89K,4.61%
10/2/2008,"3,083.00","3,039.00","3,083.00","2,897.00",132.29K,6.83%
10/1/2008,"2,886.00","2,897.00","2,952.00","2,788.00",45.10K,-0.76%
9/30/2008,"2,908.00","2,908.00","2,908.00","2,908.00",3.01K,-3.29%
9/29/2008,"3,007.00","3,214.00","3,225.00","2,952.00",65.14K,-1.76%
9/26/2008,"3,061.00","2,864.00","3,061.00","2,853.00",143.31K,9.79%
9/25/2008,"2,788.00","2,843.00","3,061.00","2,744.00",234.51K,-4.13%
9/24/2008,"2,908.00","2,974.00","2,974.00","2,908.00",17.04K,-2.94%
9/23/2008,"2,996.00","3,171.00","3,203.00","2,996.00",90.70K,0.00%
9/22/2008,"2,996.00","2,996.00","2,996.00","2,996.00",2.00K,2.25%
9/19/2008,"2,930.00","2,558.00","2,930.00","2,558.00",42.59K,6.78%
9/18/2008,"2,744.00","2,744.00","2,744.00","2,744.00",0.50K,-5.64%
9/17/2008,"2,908.00","2,952.00","2,952.00","2,908.00",37.08K,-4.66%
9/16/2008,"3,050.00","3,280.00","3,280.00","3,050.00",57.12K,-7.01%
9/15/2008,"3,280.00","2,996.00","3,433.00","2,996.00",93.20K,2.05%
9/12/2008,"3,214.00","3,225.00","3,280.00","3,214.00",51.61K,-6.68%
9/11/2008,"3,444.00","3,520.00","3,553.00","3,444.00",94.71K,-2.16%
9/10/2008,"3,520.00","3,564.00","3,805.00","3,455.00",57.63K,1.24%
9/9/2008,"3,477.00","3,455.00","3,827.00","3,455.00",148.32K,-6.18%
9/8/2008,"3,706.00","3,706.00","3,706.00","3,706.00",38.58K,-6.63%
9/5/2008,"3,969.00","4,045.00","4,045.00","3,969.00",56.62K,-4.96%
9/4/2008,"4,176.00","4,264.00","4,592.00","4,144.00",66.65K,-5.22%
9/3/2008,"4,406.00","4,373.00","4,406.00","4,373.00",184.40K,6.89%
9/1/2008,"4,122.00","4,122.00","4,122.00","4,122.00",85.19K,0.00%
8/29/2008,"4,122.00","4,122.00","4,122.00","4,122.00",85.19K,-6.91%
8/28/2008,"4,428.00","4,439.00","4,439.00","4,428.00",12.53K,-1.23%
8/27/2008,"4,483.00","4,909.00","4,909.00","4,483.00",241.53K,-2.37%
8/26/2008,"4,592.00","4,657.00","4,657.00","4,373.00",362.79K,4.74%
8/25/2008,"4,384.00","4,264.00","4,384.00","4,264.00",96.71K,6.64%
8/22/2008,"4,111.00","4,264.00","4,264.00","3,903.00",53.12K,-1.06%
8/21/2008,"4,155.00","3,827.00","4,187.00","3,717.00",225.99K,10.15%
8/20/2008,"3,772.00","4,045.00","4,155.00","3,772.00",112.24K,-7.50%
8/19/2008,"4,078.00","4,078.00","4,078.00","3,827.00",252.05K,6.87%
8/18/2008,"3,816.00","3,816.00","3,816.00","3,816.00",114.75K,6.74%
8/15/2008,"3,575.00","3,575.00","3,575.00","3,575.00",17.04K,3.80%
8/14/2008,"3,444.00","3,444.00","3,444.00","3,422.00",79.67K,3.61%
8/13/2008,"3,324.00","3,324.00","3,324.00","3,225.00",265.08K,3.78%
8/12/2008,"3,203.00","3,203.00","3,203.00","3,203.00",106.23K,3.89%
8/11/2008,"3,083.00","3,083.00","3,083.00","3,083.00",38.58K,2.19%
8/8/2008,"3,017.00","3,017.00","3,017.00","2,897.00",223.49K,3.75%
8/7/2008,"2,908.00","2,864.00","2,908.00","2,864.00",234.51K,1.93%
8/6/2008,"2,853.00","2,635.00","2,853.00","2,635.00",184.90K,7.82%
8/5/2008,"2,646.00","2,864.00","2,864.00","2,646.00",204.45K,-3.96%
8/4/2008,"2,755.00","2,755.00","2,755.00","2,755.00",132.29K,3.69%
8/1/2008,"2,657.00","2,657.00","2,657.00","2,657.00",36.58K,3.87%
7/31/2008,"2,558.00","2,558.00","2,558.00","2,558.00",43.09K,3.98%
7/30/2008,"2,460.00","2,460.00","2,460.00","2,460.00",120.76K,3.71%
7/29/2008,"2,372.00","2,372.00","2,372.00","2,372.00",5.51K,-0.46%
7/28/2008,"2,383.00","2,208.00","2,383.00","2,208.00",67.15K,3.79%
7/25/2008,"2,296.00","2,296.00","2,296.00","2,296.00",1.00K,-3.65%
7/24/2008,"2,383.00","2,383.00","2,394.00","2,383.00",63.14K,-3.99%
7/23/2008,"2,482.00","2,482.00","2,482.00","2,482.00",5.01K,-3.80%
7/22/2008,"2,580.00","2,580.00","2,580.00","2,580.00",0.50K,-3.70%
7/21/2008,"2,679.00","2,679.00","2,679.00","2,679.00",16.03K,0.41%
7/18/2008,"2,668.00","2,886.00","2,886.00","2,668.00",58.13K,-3.93%
7/17/2008,"2,777.00","2,777.00","2,777.00","2,777.00",4.51K,3.66%
7/16/2008,"2,679.00","2,679.00","2,679.00","2,624.00",160.35K,3.84%
7/15/2008,"2,580.00","2,580.00","2,580.00","2,580.00",19.54K,3.49%
7/14/2008,"2,493.00","2,493.00","2,493.00","2,449.00",43.60K,3.66%
7/11/2008,"2,405.00","2,405.00","2,405.00","2,405.00",16.03K,3.75%
7/10/2008,"2,318.00","2,318.00","2,318.00","2,307.00",56.12K,3.44%
7/9/2008,"2,241.00","2,208.00","2,241.00","2,187.00",90.70K,2.47%
7/8/2008,"2,187.00","2,165.00","2,219.00","2,165.00",92.20K,2.05%
7/7/2008,"2,143.00","2,307.00","2,307.00","2,132.00",142.31K,-3.42%
7/4/2008,"2,219.00","2,219.00","2,219.00","2,219.00",46.10K,3.55%
7/3/2008,"2,143.00","2,143.00","2,143.00","2,143.00",49.61K,3.73%
7/2/2008,"2,066.00","2,066.00","2,066.00","2,066.00",69.15K,3.82%
7/1/2008,"1,990.00","1,968.00","1,990.00","1,968.00",12.53K,2.84%
6/30/2008,"1,935.00","1,870.00","1,935.00","1,870.00",52.61K,2.93%
6/27/2008,"1,880.00","1,837.00","1,880.00","1,804.00",18.04K,1.13%
